timestamp,meter_type,usage,unit
2024-10-20 06:00:00,water,53.216,L
2024-10-20 07:00:00,electricity,1.294,kWh
2024-10-20 07:00:00,water,68.862,L
2024-10-20 08:00:00,electricity,1.512,kWh
2024-10-20 08:00:00,water,48.137,L
2024-10-20 09:00:00,electricity,1.346,kWh
2024-10-20 09:00:00,water,61.623,L
2024-10-20 10:00:00,electricity,1.13,kWh
2024-10-20 10:00:00,water,25.203,L
2024-10-20 11:00:00,electricity,0.916,kWh
2024-10-20 11:00:00,water,21.267,L
2024-10-20 12:00:00,electricity,1.166,kWh
2024-10-20 12:00:00,water,20.525,L
2024-10-20 13:00:00,electricity,1.02,kWh
2024-10-20 13:00:00,water,26.256,L
2024-10-20 14:00:00,electricity,1.081,kWh
2024-10-20 14:00:00,water,20.618,L
2024-10-20 15:00:00,electricity,1.07,kWh
2024-10-20 15:00:00,water,21.696,L
2024-10-20 16:00:00,electricity,0.943,kWh
2024-10-20 16:00:00,water,25.892,L
2024-10-20 17:00:00,electricity,1.72,kWh
2024-10-20 17:00:00,water,48.953,L
2024-10-20 18:00:00,electricity,2.132,kWh
2024-10-20 18:00:00,water,38.237,L
2024-10-20 19:00:00,electricity,2.022,kWh
2024-10-20 19:00:00,water,58.97,L
2024-10-20 20:00:00,electricity,2.148,kWh
2024-10-20 20:00:00,water,45.649,L
2024-10-20 21:00:00,electricity,2.007,kWh
2024-10-20 21:00:00,water,27.836,L
2024-10-20 22:00:00,electricity,1.095,kWh
2024-10-20 22:00:00,water,30.148,L
2024-10-20 23:00:00,electricity,0.894,kWh
2024-10-20 23:00:00,water,31.444,L
2024-10-21 00:00:00,electricity,0.514,kWh
2024-10-21 00:00:00,water,3.706,L
2024-10-21 01:00:00,electricity,0.527,kWh
2024-10-21 01:00:00,water,2.402,L
2024-10-21 02:00:00,electricity,0.631,kWh
2024-10-21 02:00:00,water,3.297,L
2024-10-21 03:00:00,electricity,0.564,kWh
2024-10-21 03:00:00,water,3.267,L
2024-10-21 04:00:00,electricity,0.609,kWh
2024-10-21 04:00:00,water,2.951,L
2024-10-21 05:00:00,electricity,0.56,kWh
2024-10-21 05:00:00,water,3.283,L
2024-10-21 06:00:00,electricity,1.594,kWh
2024-10-21 06:00:00,water,50.045,L
2024-10-21 07:00:00,electricity,1.736,kWh
2024-10-21 07:00:00,water,37.537,L
2024-10-21 08:00:00,electricity,1.757,kWh
2024-10-21 08:00:00,water,54.449,L
2024-10-21 09:00:00,electricity,1.555,kWh
2024-10-21 09:00:00,water,36.583,L
2024-10-21 10:00:00,electricity,1.269,kWh
2024-10-21 10:00:00,water,15.548,L
2024-10-21 11:00:00,electricity,1.293,kWh
2024-10-21 11:00:00,water,17.435,L
2024-10-21 12:00:00,electricity,1.532,kWh
2024-10-21 12:00:00,water,22.158,L
2024-10-21 13:00:00,electricity,1.045,kWh
2024-10-21 13:00:00,water,17.334,L
2024-10-21 14:00:00,electricity,1.479,kWh
2024-10-21 14:00:00,water,17.931,L
2024-10-21 15:00:00,electricity,1.196,kWh
2024-10-21 15:00:00,water,21.093,L
2024-10-21 16:00:00,electricity,1.139,kWh
2024-10-21 16:00:00,water,17.351,L
2024-10-21 17:00:00,electricity,2.656,kWh
2024-10-21 17:00:00,water,32.197,L
2024-10-21 18:00:00,electricity,2.55,kWh
2024-10-21 18:00:00,water,35.622,L
2024-10-21 19:00:00,electricity,2.674,kWh
2024-10-21 19:00:00,water,43.669,L
2024-10-21 20:00:00,electricity,2.566,kWh
2024-10-21 20:00:00,water,37.819,L
2024-10-21 21:00:00,electricity,2.865,kWh
2024-10-21 21:00:00,water,27.713,L
2024-10-21 22:00:00,electricity,1.394,kWh
2024-10-21 22:00:00,water,24.492,L
2024-10-21 23:00:00,electricity,1.299,kWh
2024-10-21 23:00:00,water,20.759,L
2024-10-22 00:00:00,electricity,0.546,kWh
2024-10-22 00:00:00,water,3.018,L
2024-10-22 01:00:00,electricity,0.594,kWh
2024-10-22 01:00:00,water,2.693,L
2024-10-22 02:00:00,electricity,0.487,kWh
2024-10-22 02:00:00,water,2.759,L
2024-10-22 03:00:00,electricity,0.494,kWh
2024-10-22 03:00:00,water,4.612,L
2024-10-22 04:00:00,electricity,0.512,kWh
2024-10-22 04:00:00,water,3.367,L
2024-10-22 05:00:00,electricity,0.417,kWh
2024-10-22 05:00:00,water,3.31,L
2024-10-22 06:00:00,electricity,1.74,kWh
2024-10-22 06:00:00,water,41.635,L
2024-10-22 07:00:00,electricity,1.392,kWh
2024-10-22 07:00:00,water,53.476,L
2024-10-22 08:00:00,electricity,1.725,kWh
2024-10-22 08:00:00,water,50.937,L
2024-10-22 09:00:00,electricity,1.864,kWh
2024-10-22 09:00:00,water,55.161,L
2024-10-22 10:00:00,electricity,1.257,kWh
2024-10-22 10:00:00,water,21.96,L
2024-10-22 11:00:00,electricity,1.541,kWh
2024-10-22 11:00:00,water,14.805,L
2024-10-22 12:00:00,electricity,1.127,kWh
2024-10-22 12:00:00,water,15.603,L
2024-10-22 13:00:00,electricity,1.477,kWh
2024-10-22 13:00:00,water,15.832,L
2024-10-22 14:00:00,electricity,1.409,kWh
2024-10-22 14:00:00,water,15.961,L
2024-10-22 15:00:00,electricity,1.093,kWh
2024-10-22 15:00:00,water,18.699,L
2024-10-22 16:00:00,electricity,1.678,kWh
2024-10-22 16:00:00,water,16.776,L
2024-10-22 17:00:00,electricity,2.361,kWh
2024-10-22 17:00:00,water,46.827,L
2024-10-22 18:00:00,electricity,2.168,kWh
2024-10-22 18:00:00,water,46.071,L
2024-10-22 19:00:00,electricity,2.042,kWh
2024-10-22 19:00:00,water,37.471,L
2024-10-22 20:00:00,electricity,2.324,kWh
2024-10-22 20:00:00,water,46.299,L
2024-10-22 21:00:00,electricity,2.346,kWh
2024-10-22 21:00:00,water,26.518,L
2024-10-22 22:00:00,electricity,1.334,kWh
2024-10-22 22:00:00,water,21.283,L
2024-10-22 23:00:00,electricity,1.281,kWh
2024-10-22 23:00:00,water,17.075,L
2024-10-23 00:00:00,electricity,0.561,kWh
2024-10-23 00:00:00,water,2.922,L
2024-10-23 01:00:00,electricity,0.508,kWh
2024-10-23 01:00:00,water,2.768,L
2024-10-23 02:00:00,electricity,0.426,kWh
2024-10-23 02:00:00,water,3.074,L
2024-10-23 03:00:00,electricity,0.52,kWh
2024-10-23 03:00:00,water,3.032,L
2024-10-23 04:00:00,electricity,0.403,kWh
2024-10-23 04:00:00,water,3.023,L
2024-10-23 05:00:00,electricity,0.547,kWh
2024-10-23 05:00:00,water,3.189,L
2024-10-23 06:00:00,electricity,1.548,kWh
2024-10-23 06:00:00,water,38.452,L
2024-10-23 07:00:00,electricity,1.744,kWh
2024-10-23 07:00:00,water,47.221,L
2024-10-23 08:00:00,electricity,1.941,kWh
2024-10-23 08:00:00,water,42.626,L
2024-10-23 09:00:00,electricity,1.553,kWh
2024-10-23 09:00:00,water,46.08,L
2024-10-23 10:00:00,electricity,1.46,kWh
2024-10-23 10:00:00,water,20.068,L
2024-10-23 11:00:00,electricity,1.263,kWh
2024-10-23 11:00:00,water,15.355,L
2024-10-23 12:00:00,electricity,1.551,kWh
2024-10-23 12:00:00,water,17.392,L
2024-10-23 13:00:00,electricity,1.272,kWh
2024-10-23 13:00:00,water,17.744,L
2024-10-23 14:00:00,electricity,1.209,kWh
2024-10-23 14:00:00,water,16.889,L
2024-10-23 15:00:00,electricity,1.411,kWh
2024-10-23 15:00:00,water,19.944,L
2024-10-23 16:00:00,electricity,1.262,kWh
2024-10-23 16:00:00,water,16.444,L
2024-10-23 17:00:00,electricity,2.176,kWh
2024-10-23 17:00:00,water,35.001,L
2024-10-23 18:00:00,electricity,2.262,kWh
2024-10-23 18:00:00,water,34.305,L
2024-10-23 19:00:00,electricity,2.365,kWh
2024-10-23 19:00:00,water,42.414,L
2024-10-23 20:00:00,electricity,2.695,kWh
2024-10-23 20:00:00,water,35.284,L
2024-10-23 21:00:00,electricity,1.916,kWh
2024-10-23 21:00:00,water,23.742,L
2024-10-23 22:00:00,electricity,1.323,kWh
2024-10-23 22:00:00,water,27.834,L
2024-10-23 23:00:00,electricity,1.402,kWh
2024-10-23 23:00:00,water,22.298,L
2024-10-24 00:00:00,electricity,0.538,kWh
2024-10-24 00:00:00,water,3.4,L
2024-10-24 01:00:00,electricity,0.597,kWh
2024-10-24 01:00:00,water,3.602,L
2024-10-24 02:00:00,electricity,0.524,kWh
2024-10-24 02:00:00,water,3.37,L
2024-10-24 03:00:00,electricity,0.518,kWh
2024-10-24 03:00:00,water,2.994,L
2024-10-24 04:00:00,electricity,0.559,kWh
2024-10-24 04:00:00,water,3.231,L
2024-10-24 05:00:00,electricity,0.533,kWh
2024-10-24 05:00:00,water,2.537,L
2024-10-24 06:00:00,electricity,1.649,kWh
2024-10-24 06:00:00,water,40.788,L
2024-10-24 07:00:00,electricity,1.805,kWh
2024-10-24 07:00:00,water,41.735,L
2024-10-24 08:00:00,electricity,1.604,kWh
2024-10-24 08:00:00,water,57.099,L
2024-10-24 09:00:00,electricity,1.611,kWh
2024-10-24 09:00:00,water,40.612,L
2024-10-24 10:00:00,electricity,1.25,kWh
2024-10-24 10:00:00,water,16.213,L
2024-10-24 11:00:00,electricity,1.499,kWh
2024-10-24 11:00:00,water,15.745,L
2024-10-24 12:00:00,electricity,0.895,kWh
2024-10-24 12:00:00,water,19.209,L
2024-10-24 13:00:00,electricity,1.372,kWh
2024-10-24 13:00:00,water,18.308,L
2024-10-24 14:00:00,electricity,1.325,kWh
2024-10-24 14:00:00,water,20.347,L
2024-10-24 15:00:00,electricity,1.098,kWh
2024-10-24 15:00:00,water,19.45,L
2024-10-24 16:00:00,electricity,1.361,kWh
2024-10-24 16:00:00,water,15.018,L
2024-10-24 17:00:00,electricity,2.489,kWh
2024-10-24 17:00:00,water,33.867,L
2024-10-24 18:00:00,electricity,2.516,kWh
2024-10-24 18:00:00,water,43.644,L
2024-10-24 19:00:00,electricity,1.746,kWh
2024-10-24 19:00:00,water,36.585,L
2024-10-24 20:00:00,electricity,2.701,kWh
2024-10-24 20:00:00,water,42.844,L
2024-10-24 21:00:00,electricity,2.201,kWh
2024-10-24 21:00:00,water,22.096,L
2024-10-24 22:00:00,electricity,1.411,kWh
2024-10-24 22:00:00,water,19.887,L
2024-10-24 23:00:00,electricity,1.418,kWh
2024-10-24 23:00:00,water,21.681,L
2024-10-25 00:00:00,electricity,0.482,kWh
2024-10-25 00:00:00,water,2.652,L
2024-10-25 01:00:00,electricity,0.563,kWh
2024-10-25 01:00:00,water,2.796,L
2024-10-25 02:00:00,electricity,0.508,kWh
2024-10-25 02:00:00,water,3.072,L
2024-10-25 03:00:00,electricity,0.419,kWh
2024-10-25 03:00:00,water,3.184,L
2024-10-25 04:00:00,electricity,0.59,kWh
2024-10-25 04:00:00,water,2.428,L
2024-10-25 05:00:00,electricity,0.487,kWh
2024-10-25 05:00:00,water,2.994,L
2024-10-25 06:00:00,electricity,1.569,kWh
2024-10-25 06:00:00,water,41.832,L
2024-10-25 07:00:00,electricity,1.647,kWh
2024-10-25 07:00:00,water,41.499,L
2024-10-25 08:00:00,electricity,1.763,kWh
2024-10-25 08:00:00,water,45.716,L
2024-10-25 09:00:00,electricity,1.706,kWh
2024-10-25 09:00:00,water,42.028,L
2024-10-25 10:00:00,electricity,1.392,kWh
2024-10-25 10:00:00,water,20.985,L
2024-10-25 11:00:00,electricity,1.143,kWh
2024-10-25 11:00:00,water,20.566,L
2024-10-25 12:00:00,electricity,1.222,kWh
2024-10-25 12:00:00,water,20.553,L
2024-10-25 13:00:00,electricity,1.305,kWh
2024-10-25 13:00:00,water,16.931,L
2024-10-25 14:00:00,electricity,1.571,kWh
2024-10-25 14:00:00,water,15.921,L
2024-10-25 15:00:00,electricity,1.305,kWh
2024-10-25 15:00:00,water,18.177,L
2024-10-25 16:00:00,electricity,1.463,kWh
2024-10-25 16:00:00,water,17.675,L
2024-10-25 17:00:00,electricity,2.385,kWh
2024-10-25 17:00:00,water,34.76,L
2024-10-25 18:00:00,electricity,2.261,kWh
2024-10-25 18:00:00,water,32.209,L
2024-10-25 19:00:00,electricity,2.317,kWh
2024-10-25 19:00:00,water,37.313,L
2024-10-25 20:00:00,electricity,2.336,kWh
2024-10-25 20:00:00,water,35.682,L
2024-10-25 21:00:00,electricity,2.519,kWh
2024-10-25 21:00:00,water,24.359,L
2024-10-25 22:00:00,electricity,1.501,kWh
2024-10-25 22:00:00,water,24.296,L
2024-10-25 23:00:00,electricity,1.367,kWh
2024-10-25 23:00:00,water,25.472,L
2024-10-26 00:00:00,electricity,0.483,kWh
2024-10-26 00:00:00,water,3.311,L
2024-10-26 01:00:00,electricity,0.39,kWh
2024-10-26 01:00:00,water,4.088,L
2024-10-26 02:00:00,electricity,0.414,kWh
2024-10-26 02:00:00,water,3.56,L
2024-10-26 03:00:00,electricity,0.401,kWh
2024-10-26 03:00:00,water,3.329,L
2024-10-26 04:00:00,electricity,0.446,kWh
2024-10-26 04:00:00,water,3.699,L
2024-10-26 05:00:00,electricity,0.416,kWh
2024-10-26 05:00:00,water,4.4,L
2024-10-26 06:00:00,electricity,1.506,kWh
2024-10-26 06:00:00,water,55.886,L
2024-10-26 07:00:00,electricity,1.273,kWh
2024-10-26 07:00:00,water,69.489,L
2024-10-26 08:00:00,electricity,1.41,kWh
2024-10-26 08:00:00,water,62.353,L
2024-10-26 09:00:00,electricity,1.5,kWh
2024-10-26 09:00:00,water,55.733,L
2024-10-26 10:00:00,electricity,0.857,kWh
2024-10-26 10:00:00,water,26.657,L
2024-10-26 11:00:00,electricity,1.309,kWh
2024-10-26 11:00:00,water,24.651,L
2024-10-26 12:00:00,electricity,1.049,kWh
2024-10-26 12:00:00,water,20.781,L
2024-10-26 13:00:00,electricity,0.861,kWh
2024-10-26 13:00:00,water,28.62,L
2024-10-26 14:00:00,electricity,1.097,kWh
2024-10-26 14:00:00,water,24.129,L
2024-10-26 15:00:00,electricity,1.084,kWh
2024-10-26 15:00:00,water,23.453,L
2024-10-26 16:00:00,electricity,1.071,kWh
2024-10-26 16:00:00,water,20.998,L
2024-10-26 17:00:00,electricity,2.137,kWh
2024-10-26 17:00:00,water,55.65,L
2024-10-26 18:00:00,electricity,2.089,kWh
2024-10-26 18:00:00,water,51.776,L
2024-10-26 19:00:00,electricity,2.002,kWh
2024-10-26 19:00:00,water,52.431,L
2024-10-26 20:00:00,electricity,2.032,kWh
2024-10-26 20:00:00,water,45.781,L
2024-10-26 21:00:00,electricity,1.924,kWh
2024-10-26 21:00:00,water,32.178,L
2024-10-26 22:00:00,electricity,1.272,kWh
2024-10-26 22:00:00,water,32.45,L
2024-10-26 23:00:00,electricity,0.92,kWh
2024-10-26 23:00:00,water,26.903,L
2024-10-27 00:00:00,electricity,0.438,kWh
2024-10-27 00:00:00,water,3.237,L
2024-10-27 01:00:00,electricity,0.435,kWh
2024-10-27 01:00:00,water,4.172,L
2024-10-27 02:00:00,electricity,0.467,kWh
2024-10-27 02:00:00,water,3.164,L
2024-10-27 03:00:00,electricity,0.396,kWh
2024-10-27 03:00:00,water,3.971,L
2024-10-27 04:00:00,electricity,0.357,kWh
2024-10-27 04:00:00,water,3.691,L
2024-10-27 05:00:00,electricity,0.439,kWh
2024-10-27 05:00:00,water,4.47,L
2024-10-27 06:00:00,electricity,1.443,kWh
2024-10-27 06:00:00,water,55.742,L
2024-10-27 07:00:00,electricity,1.613,kWh
2024-10-27 07:00:00,water,66.273,L
2024-10-27 08:00:00,electricity,1.226,kWh
2024-10-27 08:00:00,water,54.89,L
2024-10-27 09:00:00,electricity,1.566,kWh
2024-10-27 09:00:00,water,65.52,L
2024-10-27 10:00:00,electricity,1.336,kWh
2024-10-27 10:00:00,water,29.185,L
2024-10-27 11:00:00,electricity,1.039,kWh
2024-10-27 11:00:00,water,20.401,L
2024-10-27 12:00:00,electricity,0.941,kWh
2024-10-27 12:00:00,water,24.22,L
2024-10-27 13:00:00,electricity,1.036,kWh
2024-10-27 13:00:00,water,31.119,L
2024-10-27 14:00:00,electricity,1.082,kWh
2024-10-27 14:00:00,water,23.587,L
2024-10-27 15:00:00,electricity,1.141,kWh
2024-10-27 15:00:00,water,23.574,L
2024-10-27 16:00:00,electricity,1.016,kWh
2024-10-27 16:00:00,water,25.614,L
2024-10-27 17:00:00,electricity,2.246,kWh
2024-10-27 17:00:00,water,48.99,L
2024-10-27 18:00:00,electricity,1.727,kWh
2024-10-27 18:00:00,water,38.763,L
2024-10-27 19:00:00,electricity,1.606,kWh
2024-10-27 19:00:00,water,55.374,L
2024-10-27 20:00:00,electricity,2.159,kWh
2024-10-27 20:00:00,water,37.033,L
2024-10-27 21:00:00,electricity,1.502,kWh
2024-10-27 21:00:00,water,27.787,L
2024-10-27 22:00:00,electricity,1.058,kWh
2024-10-27 22:00:00,water,33.488,L
2024-10-27 23:00:00,electricity,1.417,kWh
2024-10-27 23:00:00,water,27.999,L
2024-10-28 00:00:00,electricity,0.527,kWh
2024-10-28 00:00:00,water,2.75,L
2024-10-28 01:00:00,electricity,0.469,kWh
2024-10-28 01:00:00,water,3.317,L
2024-10-28 02:00:00,electricity,0.525,kWh
2024-10-28 02:00:00,water,2.694,L
2024-10-28 03:00:00,electricity,0.525,kWh
2024-10-28 03:00:00,water,2.56,L
2024-10-28 04:00:00,electricity,0.536,kWh
2024-10-28 04:00:00,water,3.099,L
2024-10-28 05:00:00,electricity,0.563,kWh
2024-10-28 05:00:00,water,2.934,L
2024-10-28 06:00:00,electricity,1.538,kWh
2024-10-28 06:00:00,water,38.284,L
2024-10-28 07:00:00,electricity,2.006,kWh
2024-10-28 07:00:00,water,48.44,L
2024-10-28 08:00:00,electricity,1.758,kWh
2024-10-28 08:00:00,water,47.508,L
2024-10-28 09:00:00,electricity,1.841,kWh
2024-10-28 09:00:00,water,43.057,L
2024-10-28 10:00:00,electricity,1.237,kWh
2024-10-28 10:00:00,water,17.371,L
2024-10-28 11:00:00,electricity,1.49,kWh
2024-10-28 11:00:00,water,19.016,L
2024-10-28 12:00:00,electricity,1.286,kWh
2024-10-28 12:00:00,water,20.571,L
2024-10-28 13:00:00,electricity,1.357,kWh
2024-10-28 13:00:00,water,17.389,L
2024-10-28 14:00:00,electricity,1.197,kWh
2024-10-28 14:00:00,water,19.414,L
2024-10-28 15:00:00,electricity,1.188,kWh
2024-10-28 15:00:00,water,19.221,L
2024-10-28 16:00:00,electricity,1.411,kWh
2024-10-28 16:00:00,water,19.899,L
2024-10-28 17:00:00,electricity,2.271,kWh
2024-10-28 17:00:00,water,37.677,L
2024-10-28 18:00:00,electricity,2.173,kWh
2024-10-28 18:00:00,water,33.395,L
2024-10-28 19:00:00,electricity,2.223,kWh
2024-10-28 19:00:00,water,35.419,L
2024-10-28 20:00:00,electricity,2.542,kWh
2024-10-28 20:00:00,water,39.043,L
2024-10-28 21:00:00,electricity,2.227,kWh
2024-10-28 21:00:00,water,27.41,L
2024-10-28 22:00:00,electricity,1.304,kWh
2024-10-28 22:00:00,water,21.193,L
2024-10-28 23:00:00,electricity,1.322,kWh
2024-10-28 23:00:00,water,24.673,L
2024-10-29 00:00:00,electricity,0.427,kWh
2024-10-29 00:00:00,water,2.882,L
2024-10-29 01:00:00,electricity,0.45,kWh
2024-10-29 01:00:00,water,3.04,L
2024-10-29 02:00:00,electricity,0.546,kWh
2024-10-29 02:00:00,water,3.546,L
2024-10-29 03:00:00,electricity,0.489,kWh
2024-10-29 03:00:00,water,3.275,L
2024-10-29 04:00:00,electricity,0.584,kWh
2024-10-29 04:00:00,water,2.553,L
2024-10-29 05:00:00,electricity,0.579,kWh
2024-10-29 05:00:00,water,2.794,L
2024-10-29 06:00:00,electricity,1.839,kWh
2024-10-29 06:00:00,water,51.784,L
2024-10-29 07:00:00,electricity,2.028,kWh
2024-10-29 07:00:00,water,45.766,L
2024-10-29 08:00:00,electricity,1.702,kWh
2024-10-29 08:00:00,water,38.796,L
2024-10-29 09:00:00,electricity,1.827,kWh
2024-10-29 09:00:00,water,40.578,L
2024-10-29 10:00:00,electricity,1.243,kWh
2024-10-29 10:00:00,water,19.52,L
2024-10-29 11:00:00,electricity,1.644,kWh
2024-10-29 11:00:00,water,20.148,L
2024-10-29 12:00:00,electricity,1.582,kWh
2024-10-29 12:00:00,water,18.039,L
2024-10-29 13:00:00,electricity,1.322,kWh
2024-10-29 13:00:00,water,23.347,L
2024-10-29 14:00:00,electricity,1.371,kWh
2024-10-29 14:00:00,water,19.78,L
2024-10-29 15:00:00,electricity,1.499,kWh
2024-10-29 15:00:00,water,17.474,L
2024-10-29 16:00:00,electricity,1.301,kWh
2024-10-29 16:00:00,water,16.238,L
2024-10-29 17:00:00,electricity,2.22,kWh
2024-10-29 17:00:00,water,33.113,L
2024-10-29 18:00:00,electricity,2.584,kWh
2024-10-29 18:00:00,water,39.009,L
2024-10-29 19:00:00,electricity,2.395,kWh
2024-10-29 19:00:00,water,35.301,L
2024-10-29 20:00:00,electricity,2.419,kWh
2024-10-29 20:00:00,water,45.032,L
2024-10-29 21:00:00,electricity,2.178,kWh
2024-10-29 21:00:00,water,26.459,L
2024-10-29 22:00:00,electricity,1.093,kWh
2024-10-29 22:00:00,water,24.209,L
2024-10-29 23:00:00,electricity,1.351,kWh
2024-10-29 23:00:00,water,19.317,L
2024-10-30 00:00:00,electricity,0.576,kWh
2024-10-30 00:00:00,water,2.758,L
2024-10-30 01:00:00,electricity,0.516,kWh
2024-10-30 01:00:00,water,3.452,L
2024-10-30 02:00:00,electricity,0.604,kWh
2024-10-30 02:00:00,water,2.797,L
2024-10-30 03:00:00,electricity,0.491,kWh
2024-10-30 03:00:00,water,3.404,L
2024-10-30 04:00:00,electricity,0.472,kWh
2024-10-30 04:00:00,water,3.171,L
2024-10-30 05:00:00,electricity,0.524,kWh
2024-10-30 05:00:00,water,3.019,L
2024-10-30 06:00:00,electricity,1.702,kWh
2024-10-30 06:00:00,water,41.205,L
2024-10-30 07:00:00,electricity,1.848,kWh
2024-10-30 07:00:00,water,44.491,L
2024-10-30 08:00:00,electricity,1.583,kWh
2024-10-30 08:00:00,water,46.024,L
2024-10-30 09:00:00,electricity,1.951,kWh
2024-10-30 09:00:00,water,50.576,L
2024-10-30 10:00:00,electricity,1.58,kWh
2024-10-30 10:00:00,water,16.087,L
2024-10-30 11:00:00,electricity,1.315,kWh
2024-10-30 11:00:00,water,17.432,L
2024-10-30 12:00:00,electricity,1.485,kWh
2024-10-30 12:00:00,water,18.097,L
2024-10-30 13:00:00,electricity,1.181,kWh
2024-10-30 13:00:00,water,19.431,L
2024-10-30 14:00:00,electricity,1.462,kWh
2024-10-30 14:00:00,water,16.038,L
2024-10-30 15:00:00,electricity,1.458,kWh
2024-10-30 15:00:00,water,15.156,L
2024-10-30 16:00:00,electricity,1.434,kWh
2024-10-30 16:00:00,water,19.456,L
2024-10-30 17:00:00,electricity,2.372,kWh
2024-10-30 17:00:00,water,30.669,L
2024-10-30 18:00:00,electricity,1.674,kWh
2024-10-30 18:00:00,water,43.282,L
2024-10-30 19:00:00,electricity,2.224,kWh
2024-10-30 19:00:00,water,36.798,L
2024-10-30 20:00:00,electricity,2.227,kWh
2024-10-30 20:00:00,water,30.536,L
2024-10-30 21:00:00,electricity,2.144,kWh
2024-10-30 21:00:00,water,21.203,L
2024-10-30 22:00:00,electricity,1.336,kWh
2024-10-30 22:00:00,water,23.524,L
2024-10-30 23:00:00,electricity,1.265,kWh
2024-10-30 23:00:00,water,21.062,L
2024-10-31 00:00:00,electricity,0.484,kWh
2024-10-31 00:00:00,water,3.007,L
2024-10-31 01:00:00,electricity,0.472,kWh
2024-10-31 01:00:00,water,3.266,L
2024-10-31 02:00:00,electricity,0.49,kWh
2024-10-31 02:00:00,water,2.927,L
2024-10-31 03:00:00,electricity,0.587,kWh
2024-10-31 03:00:00,water,2.663,L
2024-10-31 04:00:00,electricity,0.493,kWh
2024-10-31 04:00:00,water,2.892,L
2024-10-31 05:00:00,electricity,0.501,kWh
2024-10-31 05:00:00,water,3.509,L
2024-10-31 06:00:00,electricity,1.638,kWh
2024-10-31 06:00:00,water,54.099,L
2024-10-31 07:00:00,electricity,1.774,kWh
2024-10-31 07:00:00,water,34.092,L
2024-10-31 08:00:00,electricity,1.794,kWh
2024-10-31 08:00:00,water,50.892,L
2024-10-31 09:00:00,electricity,1.194,kWh
2024-10-31 09:00:00,water,46.351,L
2024-10-31 10:00:00,electricity,1.455,kWh
2024-10-31 10:00:00,water,19.996,L
2024-10-31 11:00:00,electricity,1.51,kWh
2024-10-31 11:00:00,water,16.811,L
2024-10-31 12:00:00,electricity,1.181,kWh
2024-10-31 12:00:00,water,14.181,L
2024-10-31 13:00:00,electricity,1.192,kWh
2024-10-31 13:00:00,water,19.262,L
2024-10-31 14:00:00,electricity,1.261,kWh
2024-10-31 14:00:00,water,15.967,L
2024-10-31 15:00:00,electricity,1.22,kWh
2024-10-31 15:00:00,water,15.001,L
2024-10-31 16:00:00,electricity,1.35,kWh
2024-10-31 16:00:00,water,15.152,L
2024-10-31 17:00:00,electricity,1.914,kWh
2024-10-31 17:00:00,water,40.204,L
2024-10-31 18:00:00,electricity,2.11,kWh
2024-10-31 18:00:00,water,38.128,L
2024-10-31 19:00:00,electricity,2.742,kWh
2024-10-31 19:00:00,water,41.021,L
2024-10-31 20:00:00,electricity,2.155,kWh
2024-10-31 20:00:00,water,40.511,L
2024-10-31 21:00:00,electricity,2.671,kWh
2024-10-31 21:00:00,water,21.363,L
2024-10-31 22:00:00,electricity,1.367,kWh
2024-10-31 22:00:00,water,22.31,L
2024-10-31 23:00:00,electricity,1.081,kWh
2024-10-31 23:00:00,water,21.119,L
2024-11-01 00:00:00,electricity,0.562,kWh
2024-11-01 00:00:00,water,2.924,L
2024-11-01 01:00:00,electricity,0.522,kWh
2024-11-01 01:00:00,water,2.652,L
2024-11-01 02:00:00,electricity,0.504,kWh
